iddetalle_ingreso,cantidad,precio,tipo_comprobante,serie_comprobante,num_comprobante,fecha,impuesto,total,estado_ingreso,idcategoria,codigo,nombre,precio_venta,stock,descripcion,imagen,estado_articulo
621470181,27,230.06,Factura,9409037,,2019-02-06,97.33,22146.16,En proceso,40879,itTBjN3r,Maquillaje Three,230.06,83,Artículo Maquillaje Three en venta en tienda,fig_336,1
123022581,21,557.91,Factura,9409037,,2019-02-06,97.33,22146.16,En proceso,97521,PvblctA5,Reloj Not,557.91,21,Artículo Reloj Not en venta en tienda,fig_429,1
740852140,78,429.16,Nota de Crédito,1083963,,2018-07-05,79.62,34473.92,Completada,64218,664Zonw5,Galleta Pm,429.16,7,Artículo Galleta Pm en venta en tienda,fig_270,1
249043866,96,429.16,Boleta de Venta,3582293,,2017-11-05,52.91,34945.84,En proceso,64218,664Zonw5,Galleta Pm,429.16,7,Artículo Galleta Pm en venta en tienda,fig_270,1
371179972,47,16.23,Nota de Crédito,1083963,,2018-07-05,79.62,34473.92,Completada,97521,8mKYry8l,Reloj On,16.23,37,Artículo Reloj On en venta en tienda,fig_104,1
939726120,44,331.8,Nota de Crédito,1083963,,2018-07-05,79.62,34473.92,Completada,32684,7fTA0Wdt,Mesa According,331.8,48,Artículo Mesa According en venta en tienda,fig_291,1
266301870,66,841.71,Recibo,6373746,,2016-07-26,5.12,43576.3,En proceso,97521,6qN43Dkk,Reloj Mrs,841.71,96,Artículo Reloj Mrs en venta en tienda,fig_804,1
278404886,53,841.71,Nota de Débito,9599040,,2021-01-21,87.69,97213.81,En proceso,97521,6qN43Dkk,Reloj Mrs,841.71,96,Artículo Reloj Mrs en venta en tienda,fig_804,1
797191944,12,959.76,Recibo,6373746,,2016-07-26,5.12,43576.3,En proceso,32684,yDSZYbYI,Cuadro Those,959.76,25,Artículo Cuadro Those en venta en tienda,fig_64,1
540656052,3,804.39,Recibo,4535907,,2015-07-10,49.43,74051.2,Pendiente,75369,cTOXI9RP,Teléfono Quickly,804.39,83,Artículo Teléfono Quickly en venta en tienda,fig_38,1
122912722,21,804.39,Nota de Crédito,8829344,,2019-04-27,73.34,13032.71,Pendiente,75369,cTOXI9RP,Teléfono Quickly,804.39,83,Artículo Teléfono Quickly en venta en tienda,fig_38,1
205095349,24,504.89,Boleta de Venta,8549958,,2015-01-05,45.73,76622.77,Cancelada,39582,RfF28wKl,Pantalón Article,504.89,5,Artículo Pantalón Article en venta en tienda,fig_4,1
983030210,30,863.06,Factura,4931859,,2022-12-01,55.92,37356.58,Completada,32684,eScchffG,Lámpara Though,863.06,60,Artículo Lámpara Though en venta en tienda,fig_661,1
722874819,15,381.4,Nota de Débito,9845869,,2016-10-26,30.16,42054.23,Reembolsada,82016,09Jhm5Zk,Tenis Religious,381.4,89,Artículo Tenis Religious en venta en tienda,fig_453,1
390523332,74,682.27,Boleta de Venta,6669313,,2015-12-07,31.51,32475.65,Cancelada,13750,SU2M1pAd,Bolígrafo Defense,682.27,8,Artículo Bolígrafo Defense en venta en tienda,fig_677,1
819902922,24,396.77,Recibo,7911720,,2019-08-09,14.19,99360.11,Cancelada,75369,P5h3IOjk,Teléfono Last,396.77,53,Artículo Teléfono Last en venta en tienda,fig_29,1
348714385,98,396.77,Nota de Débito,5877832,,2022-02-24,67.92,18843.54,Reembolsada,75369,P5h3IOjk,Teléfono Last,396.77,53,Artículo Teléfono Last en venta en tienda,fig_29,1
137482699,32,990.01,Boleta de Venta,9204242,,2021-09-17,43.17,63731.29,Completada,82016,XZV12Fa3,Tenis Claim,990.01,16,Artículo Tenis Claim en venta en tienda,fig_792,1
886287405,15,990.01,Nota de Crédito,2723485,,2015-03-27,72.6,27160.39,Cancelada,82016,XZV12Fa3,Tenis Claim,990.01,16,Artículo Tenis Claim en venta en tienda,fig_792,1
726487953,83,990.01,Recibo,7819854,,2022-11-11,77.69,72812.06,Pendiente,82016,XZV12Fa3,Tenis Claim,990.01,16,Artículo Tenis Claim en venta en tienda,fig_792,1
958635834,10,191.68,Boleta de Venta,9204242,,2021-09-17,43.17,63731.29,Completada,82016,qxd5nbmZ,Tenis Sea,191.68,6,Artículo Tenis Sea en venta en tienda,fig_59,1
243843920,3,191.68,Factura,6541624,,2020-02-19,79.91,30556.35,Completada,82016,qxd5nbmZ,Tenis Sea,191.68,6,Artículo Tenis Sea en venta en tienda,fig_59,1
172747990,93,191.68,Boleta de Venta,1992683,,2021-10-19,96.39,40075.56,Reembolsada,82016,qxd5nbmZ,Tenis Sea,191.68,6,Artículo Tenis Sea en venta en tienda,fig_59,1
627982795,21,855.54,Boleta de Venta,8793447,,2022-10-16,92.0,94834.82,Completada,32684,ZwdsAJrj,Cama Court,855.54,48,Artículo Cama Court en venta en tienda,fig_235,1
491781398,22,855.54,Recibo,7342774,,2022-12-09,19.93,23695.29,Cancelada,32684,ZwdsAJrj,Cama Court,855.54,48,Artículo Cama Court en venta en tienda,fig_235,1
676222026,53,855.54,Nota de Crédito,8974735,,2023-07-08,77.95,60324.23,Cancelada,32684,ZwdsAJrj,Cama Court,855.54,48,Artículo Cama Court en venta en tienda,fig_235,1
641712586,74,126.99,Ticket de Venta,4880695,,2019-10-29,60.77,77678.41,En proceso,32684,JIksA96q,Cama Avoid,126.99,26,Artículo Cama Avoid en venta en tienda,fig_942,1
162406947,49,126.99,Nota de Débito,5263690,,2016-02-24,69.37,72498.61,Pendiente,32684,JIksA96q,Cama Avoid,126.99,26,Artículo Cama Avoid en venta en tienda,fig_942,1
769099240,61,126.99,Nota de Crédito,5021584,,2016-10-03,98.46,57296.29,En proceso,32684,JIksA96q,Cama Avoid,126.99,26,Artículo Cama Avoid en venta en tienda,fig_942,1
594302885,26,126.99,Nota de Débito,6416595,,2019-09-13,50.2,69783.89,Reembolsada,32684,JIksA96q,Cama Avoid,126.99,26,Artículo Cama Avoid en venta en tienda,fig_942,1
166804968,41,684.68,Ticket de Venta,4880695,,2019-10-29,60.77,77678.41,En proceso,75369,GE6Nfrh0,Teléfono Edge,684.68,25,Artículo Teléfono Edge en venta en tienda,fig_517,1
711963761,80,684.68,Ticket de Venta,6733821,,2022-02-23,6.21,96337.81,Pendiente,75369,GE6Nfrh0,Teléfono Edge,684.68,25,Artículo Teléfono Edge en venta en tienda,fig_517,1
680567251,52,586.82,Recibo,7896238,,2020-11-03,99.24,58620.9,En proceso,32684,Wm3h0pVT,Mesa Forget,586.82,75,Artículo Mesa Forget en venta en tienda,fig_635,1
476479958,66,110.88,Factura,1078847,,2020-04-18,52.56,35021.68,Completada,40879,I39vgecA,Perfume Hot,110.88,64,Artículo Perfume Hot en venta en tienda,fig_643,1
724414936,50,926.41,Factura,6268093,,2019-01-14,31.91,4612.88,En proceso,75369,DtQYOC7c,Portátil Fly,926.41,51,Artículo Portátil Fly en venta en tienda,fig_515,1
840913512,66,651.61,Factura,6268093,,2019-01-14,31.91,4612.88,En proceso,97521,pzMX5rQh,Anillo Street,651.61,42,Artículo Anillo Street en venta en tienda,fig_251,1
939561532,13,651.61,Recibo,3523095,,2021-10-14,89.58,5231.46,En proceso,97521,pzMX5rQh,Anillo Street,651.61,42,Artículo Anillo Street en venta en tienda,fig_251,1
936567256,94,53.34,Boleta de Venta,4725810,,2016-06-04,96.54,78136.14,Completada,13750,KyO0cGcw,Libro Star,53.34,91,Artículo Libro Star en venta en tienda,fig_924,1
813667507,47,53.34,Nota de Débito,1467302,,2016-03-03,27.15,1132.25,Cancelada,13750,KyO0cGcw,Libro Star,53.34,91,Artículo Libro Star en venta en tienda,fig_924,1
631743082,50,367.69,Boleta de Venta,4725810,,2016-06-04,96.54,78136.14,Completada,32684,ZlI8PVg1,Cama Address,367.69,97,Artículo Cama Address en venta en tienda,fig_79,1
407249376,66,530.32,Recibo,2998040,,2015-03-06,30.32,37649.54,En proceso,51470,KjCyYSYM,Pelota Good,530.32,7,Artículo Pelota Good en venta en tienda,fig_140,1
785900000,98,103.03,Factura,8106254,,2020-08-11,15.6,8004.59,Cancelada,32684,qbrWjxS2,Mesa Clearly,103.03,11,Artículo Mesa Clearly en venta en tienda,fig_377,1
879370720,8,447.39,Boleta de Venta,7741328,,2019-01-17,45.74,31889.21,Completada,75369,BjdN9Yei,Portátil Hotel,447.39,46,Artículo Portátil Hotel en venta en tienda,fig_254,1
777590295,78,447.39,Ticket de Venta,9619400,,2019-10-11,34.76,20123.57,Cancelada,75369,BjdN9Yei,Portátil Hotel,447.39,46,Artículo Portátil Hotel en venta en tienda,fig_254,1
659440431,75,751.5,Boleta de Venta,7741328,,2019-01-17,45.74,31889.21,Completada,39582,EGOwcJsT,Vestido Too,751.5,65,Artículo Vestido Too en venta en tienda,fig_175,1
721464839,95,751.5,Recibo,5054068,,2022-11-19,40.19,89497.1,Cancelada,39582,EGOwcJsT,Vestido Too,751.5,65,Artículo Vestido Too en venta en tienda,fig_175,1
547088872,87,609.06,Boleta de Venta,8762277,,2021-07-09,75.44,64200.94,Reembolsada,32684,QZ6uGH7U,Cama Time,609.06,59,Artículo Cama Time en venta en tienda,fig_503,1
581241324,23,784.24,Recibo,4356323,,2019-11-04,77.54,16214.62,Completada,82016,ORyutQZU,Tenis Machine,784.24,77,Artículo Tenis Machine en venta en tienda,fig_329,1
861700590,27,917.48,Factura,1742377,,2019-12-27,22.89,78722.66,En proceso,51470,ztyleaC6,Pelota Chance,917.48,88,Artículo Pelota Chance en venta en tienda,fig_339,1
349918558,53,917.48,Factura,1624063,,2017-03-01,50.82,57423.95,Reembolsada,51470,ztyleaC6,Pelota Chance,917.48,88,Artículo Pelota Chance en venta en tienda,fig_339,1
519555567,16,551.27,Recibo,1809582,,2020-07-29,71.44,14462.13,Reembolsada,75369,5QBLWAtW,Tableta Someone,551.27,79,Artículo Tableta Someone en venta en tienda,fig_578,1
367124977,95,964.6,Boleta de Venta,4173503,,2022-09-17,16.47,23289.59,Cancelada,39582,wvePVEhg,Suéter Never,964.6,51,Artículo Suéter Never en venta en tienda,fig_735,1
118248073,2,631.15,Boleta de Venta,4173503,,2022-09-17,16.47,23289.59,Cancelada,39582,Lg7rES4Q,Pantalón Apply,631.15,76,Artículo Pantalón Apply en venta en tienda,fig_655,1
572686836,73,415.85,Recibo,2098568,,2023-02-15,72.33,7821.77,Completada,32684,GLjHT516,Cuadro Pass,415.85,84,Artículo Cuadro Pass en venta en tienda,fig_348,1
347090616,61,415.85,Factura,9160297,,2023-08-04,6.88,53535.84,En proceso,32684,GLjHT516,Cuadro Pass,415.85,84,Artículo Cuadro Pass en venta en tienda,fig_348,1
617284096,13,795.0,Recibo,3523095,,2021-10-14,89.58,5231.46,En proceso,97521,nnXgv5Vf,Reloj Mention,795.0,52,Artículo Reloj Mention en venta en tienda,fig_345,1
967162370,56,80.8,Ticket de Venta,2034180,,2021-11-17,20.06,87887.84,En proceso,32684,zhznI9fb,Cuadro Modern,80.8,14,Artículo Cuadro Modern en venta en tienda,fig_847,1
346949260,12,80.8,Recibo,3583226,,2022-03-04,41.97,12739.41,Reembolsada,32684,zhznI9fb,Cuadro Modern,80.8,14,Artículo Cuadro Modern en venta en tienda,fig_847,1
463321606,20,715.66,Recibo,2463784,,2019-09-21,70.0,5371.32,En proceso,51470,BYc9NbyJ,Pelota Public,715.66,29,Artículo Pelota Public en venta en tienda,fig_202,1
203663195,87,715.66,Boleta de Venta,3582293,,2017-11-05,52.91,34945.84,En proceso,51470,BYc9NbyJ,Pelota Public,715.66,29,Artículo Pelota Public en venta en tienda,fig_202,1
516776456,75,406.37,Nota de Crédito,2015003,,2017-08-02,72.81,6797.53,Reembolsada,75369,B8jqOO0S,Tableta Town,406.37,28,Artículo Tableta Town en venta en tienda,fig_879,1
914735985,80,406.37,Nota de Crédito,9211008,,2019-09-30,86.16,94251.21,Cancelada,75369,B8jqOO0S,Tableta Town,406.37,28,Artículo Tableta Town en venta en tienda,fig_879,1
563257867,93,524.87,Nota de Débito,6578308,,2020-02-09,13.06,61970.75,Completada,82016,ikbqMpuV,Zapatos Of,524.87,46,Artículo Zapatos Of en venta en tienda,fig_511,1
578133628,39,313.59,Nota de Débito,6578308,,2020-02-09,13.06,61970.75,Completada,32684,z0Slnh6J,Silla Green,313.59,74,Artículo Silla Green en venta en tienda,fig_625,1
267336205,95,694.84,Recibo,6971154,,2021-05-27,20.95,80058.94,En proceso,39582,oiE64qGX,Pantalón Describe,694.84,33,Artículo Pantalón Describe en venta en tienda,fig_743,1
777968761,4,831.23,Recibo,1420701,,2020-03-03,88.53,10523.53,En proceso,75369,0DG1RzkG,Tableta Have,831.23,35,Artículo Tableta Have en venta en tienda,fig_10,1
806460230,33,831.23,Boleta de Venta,3144935,,2016-05-26,72.99,8218.08,Reembolsada,75369,0DG1RzkG,Tableta Have,831.23,35,Artículo Tableta Have en venta en tienda,fig_10,1
453533532,82,831.23,Recibo,7280332,,2020-03-07,1.39,45537.35,En proceso,75369,0DG1RzkG,Tableta Have,831.23,35,Artículo Tableta Have en venta en tienda,fig_10,1
125911578,31,17.19,Factura,7721960,,2021-07-10,69.47,76093.75,Completada,39582,RllvjpPQ,Vestido Only,17.19,36,Artículo Vestido Only en venta en tienda,fig_535,1
702391249,47,17.19,Factura,5375527,,2016-05-30,43.53,27890.97,Cancelada,39582,RllvjpPQ,Vestido Only,17.19,36,Artículo Vestido Only en venta en tienda,fig_535,1
682183903,55,17.19,Nota de Débito,3993989,,2021-08-04,58.67,46662.04,Completada,39582,RllvjpPQ,Vestido Only,17.19,36,Artículo Vestido Only en venta en tienda,fig_535,1
665402891,99,485.3,Factura,7721960,,2021-07-10,69.47,76093.75,Completada,40879,cWeGtSVE,Maquillaje Trouble,485.3,24,Artículo Maquillaje Trouble en venta en tienda,fig_15,1
787102238,33,287.31,Nota de Débito,5450856,,2021-10-29,73.42,739.57,Reembolsada,13750,KY5UziLJ,Libro Training,287.31,56,Artículo Libro Training en venta en tienda,fig_830,1
946930210,33,930.5,Nota de Crédito,8996262,,2019-03-06,71.88,24786.44,En proceso,32684,ox3IvhIX,Silla Pull,930.5,58,Artículo Silla Pull en venta en tienda,fig_472,1
649766720,25,930.5,Ticket de Venta,5256918,,2020-02-03,76.73,60563.43,Reembolsada,32684,ox3IvhIX,Silla Pull,930.5,58,Artículo Silla Pull en venta en tienda,fig_472,1
228698662,23,892.42,Ticket de Venta,2250088,,2016-08-07,47.62,13330.99,Pendiente,40879,tH7nccJc,Maquillaje Analysis,892.42,54,Artículo Maquillaje Analysis en venta en tienda,fig_323,1
964743719,10,431.27,Factura,3688217,,2019-05-24,4.62,82694.15,Pendiente,40879,rP7N66Sr,Maquillaje Hair,431.27,60,Artículo Maquillaje Hair en venta en tienda,fig_742,1
464745629,17,626.84,Factura,3688217,,2019-05-24,4.62,82694.15,Pendiente,13750,vPBwsieI,Libro Itself,626.84,25,Artículo Libro Itself en venta en tienda,fig_671,1
237122086,60,295.11,Recibo,1910209,,2018-10-03,86.78,91436.23,Reembolsada,13750,e0rkqdZn,Libro Religious,295.11,35,Artículo Libro Religious en venta en tienda,fig_498,1
831332979,7,295.11,Factura,8023605,,2015-05-23,55.73,55201.55,Cancelada,13750,e0rkqdZn,Libro Religious,295.11,35,Artículo Libro Religious en venta en tienda,fig_498,1
904867262,27,295.11,Nota de Débito,4034849,,2022-04-12,94.09,94594.93,Reembolsada,13750,e0rkqdZn,Libro Religious,295.11,35,Artículo Libro Religious en venta en tienda,fig_498,1
190804522,53,29.44,Recibo,4477241,,2020-05-18,36.05,76191.66,Cancelada,97521,zZFUClUv,Reloj Great,29.44,44,Artículo Reloj Great en venta en tienda,fig_229,1
206731818,11,230.27,Boleta de Venta,3837865,,2021-01-17,71.04,34947.86,Pendiente,82016,jfTLvLLV,Tenis Scene,230.27,57,Artículo Tenis Scene en venta en tienda,fig_999,1
389007171,40,230.27,Factura,1237305,,2015-06-03,71.43,66614.1,Pendiente,82016,jfTLvLLV,Tenis Scene,230.27,57,Artículo Tenis Scene en venta en tienda,fig_999,1
479969839,35,604.43,Recibo,9223688,,2021-05-16,84.79,46439.11,Pendiente,32684,blmAfHIJ,Mesa Style,604.43,39,Artículo Mesa Style en venta en tienda,fig_572,1
980496085,73,142.76,Recibo,9223688,,2021-05-16,84.79,46439.11,Pendiente,32684,sZT5rY5f,Alfombra Condition,142.76,16,Artículo Alfombra Condition en venta en tienda,fig_373,1
350673456,35,19.79,Ticket de Venta,5900833,,2017-04-07,46.54,48358.97,En proceso,32684,FLzGhf4C,Cocina Defense,19.79,11,Artículo Cocina Defense en venta en tienda,fig_573,1
810326682,37,19.79,Nota de Crédito,5021584,,2016-10-03,98.46,57296.29,En proceso,32684,FLzGhf4C,Cocina Defense,19.79,11,Artículo Cocina Defense en venta en tienda,fig_573,1
419527218,84,633.67,Nota de Crédito,5508333,,2022-01-31,27.19,69639.28,Cancelada,75369,kVPvXr6W,Tableta Opportunity,633.67,3,Artículo Tableta Opportunity en venta en tienda,fig_612,1
587587416,25,683.48,Nota de Crédito,5508333,,2022-01-31,27.19,69639.28,Cancelada,51470,yfRdZE5N,Juguete Activity,683.48,68,Artículo Juguete Activity en venta en tienda,fig_616,1
766721429,32,683.48,Nota de Débito,1235825,,2022-02-01,2.02,18087.98,En proceso,51470,yfRdZE5N,Juguete Activity,683.48,68,Artículo Juguete Activity en venta en tienda,fig_616,1
444805686,53,696.34,Nota de Crédito,2140584,,2022-10-23,12.29,91546.77,Reembolsada,13750,vGvS98MD,Libro Successful,696.34,37,Artículo Libro Successful en venta en tienda,fig_600,1
678281795,62,884.72,Nota de Crédito,8523538,,2015-02-20,93.66,68563.81,Completada,64218,zsxES3zX,Galleta Gas,884.72,54,Artículo Galleta Gas en venta en tienda,fig_920,1
979913289,7,97.38,Recibo,9300901,,2018-03-28,30.63,83864.93,Pendiente,39582,9GrMws48,Suéter Worry,97.38,39,Artículo Suéter Worry en venta en tienda,fig_295,1
671566409,28,549.82,Factura,5289619,,2020-10-27,45.27,95035.98,Pendiente,32684,T0xiYJ52,Mesa By,549.82,97,Artículo Mesa By en venta en tienda,fig_666,1
686907084,91,348.31,Ticket de Venta,9294680,,2018-07-11,58.07,58032.75,En proceso,97521,6a5x4lrF,Reloj Once,348.31,81,Artículo Reloj Once en venta en tienda,fig_633,1
638186560,16,330.59,Recibo,7885693,,2022-09-03,40.47,31819.75,En proceso,32684,MODN34IF,Jarrón Return,330.59,52,Artículo Jarrón Return en venta en tienda,fig_926,1
272394172,62,330.59,Boleta de Venta,1745361,,2019-12-07,72.92,60697.36,En proceso,32684,MODN34IF,Jarrón Return,330.59,52,Artículo Jarrón Return en venta en tienda,fig_926,1
522732117,64,625.19,Recibo,9370859,,2015-08-07,75.73,45628.85,Completada,40879,PmcDDwPL,Maquillaje Black,625.19,65,Artículo Maquillaje Black en venta en tienda,fig_588,1
317445388,69,625.19,Nota de Crédito,7659486,,2021-11-03,31.63,97338.47,En proceso,40879,PmcDDwPL,Maquillaje Black,625.19,65,Artículo Maquillaje Black en venta en tienda,fig_588,1
619741783,1,907.93,Ticket de Venta,4836756,,2020-07-26,82.87,10867.48,En proceso,32684,ZXj0GF5T,Lámpara Democratic,907.93,44,Artículo Lámpara Democratic en venta en tienda,fig_94,1
659259995,80,34.32,Nota de Débito,6616700,,2017-05-12,56.21,93174.69,Completada,13750,puFBvRz8,Bolígrafo Why,34.32,54,Artículo Bolígrafo Why en venta en tienda,fig_24,1
513835618,77,996.02,Factura,2407921,,2021-04-26,54.36,491.01,En proceso,75369,1g57qypv,Tableta Government,996.02,90,Artículo Tableta Government en venta en tienda,fig_932,1
918729317,9,14.29,Boleta de Venta,2277723,,2016-05-24,63.83,19806.98,Completada,97521,tvfK1xpo,Anillo Identify,14.29,89,Artículo Anillo Identify en venta en tienda,fig_52,1
667945591,95,14.29,Ticket de Venta,2143531,,2015-10-27,29.16,31268.52,En proceso,97521,tvfK1xpo,Anillo Identify,14.29,89,Artículo Anillo Identify en venta en tienda,fig_52,1
190166338,58,14.29,Ticket de Venta,1365033,,2017-08-09,80.22,1609.69,Reembolsada,97521,tvfK1xpo,Anillo Identify,14.29,89,Artículo Anillo Identify en venta en tienda,fig_52,1
508158699,48,426.48,Boleta de Venta,2277723,,2016-05-24,63.83,19806.98,Completada,32684,z8fRmE6y,Alfombra Agreement,426.48,63,Artículo Alfombra Agreement en venta en tienda,fig_867,1
290721265,22,445.38,Boleta de Venta,2277723,,2016-05-24,63.83,19806.98,Completada,75369,6QzZvWCt,Portátil Establish,445.38,81,Artículo Portátil Establish en venta en tienda,fig_155,1
283637516,57,445.38,Factura,2536418,,2022-09-08,86.48,17687.5,En proceso,75369,6QzZvWCt,Portátil Establish,445.38,81,Artículo Portátil Establish en venta en tienda,fig_155,1
740222479,89,451.6,Boleta de Venta,2277723,,2016-05-24,63.83,19806.98,Completada,39582,2Ey8eg8N,Camisa Policy,451.6,97,Artículo Camisa Policy en venta en tienda,fig_186,1
893578135,61,451.6,Recibo,2669249,,2015-05-03,75.97,25623.31,Pendiente,39582,2Ey8eg8N,Camisa Policy,451.6,97,Artículo Camisa Policy en venta en tienda,fig_186,1
113842789,53,380.49,Nota de Débito,8040082,,2022-11-12,87.7,99686.01,Cancelada,75369,bQnKs8aS,Tableta Bring,380.49,51,Artículo Tableta Bring en venta en tienda,fig_394,1
935022514,58,380.49,Factura,1053811,,2022-11-22,99.36,32036.33,En proceso,75369,bQnKs8aS,Tableta Bring,380.49,51,Artículo Tableta Bring en venta en tienda,fig_394,1
928313961,60,414.94,Nota de Crédito,7659486,,2021-11-03,31.63,97338.47,En proceso,51470,yld5g0pR,Pelota Reflect,414.94,96,Artículo Pelota Reflect en venta en tienda,fig_979,1
419941608,31,712.7,Nota de Crédito,7659486,,2021-11-03,31.63,97338.47,En proceso,32684,VHb70mBt,Cuadro Somebody,712.7,46,Artículo Cuadro Somebody en venta en tienda,fig_564,1
945867370,51,874.69,Recibo,3328736,,2022-10-19,96.24,44816.55,Pendiente,75369,94UHLSRM,Portátil Live,874.69,31,Artículo Portátil Live en venta en tienda,fig_796,1
368558706,12,656.29,Boleta de Venta,9398583,,2021-04-23,66.49,37558.17,Pendiente,32684,4yRU5E95,Silla Probably,656.29,52,Artículo Silla Probably en venta en tienda,fig_163,1
864922227,31,709.81,Boleta de Venta,2707316,,2016-01-11,8.05,84312.46,Reembolsada,97521,CXxN2paw,Reloj Wall,709.81,4,Artículo Reloj Wall en venta en tienda,fig_904,1
615167656,98,709.81,Nota de Débito,4358990,,2021-10-02,9.1,5497.66,Cancelada,97521,CXxN2paw,Reloj Wall,709.81,4,Artículo Reloj Wall en venta en tienda,fig_904,1
848360193,66,930.2,Boleta de Venta,2707316,,2016-01-11,8.05,84312.46,Reembolsada,13750,JDmfbNIn,Bolígrafo Almost,930.2,19,Artículo Bolígrafo Almost en venta en tienda,fig_162,1
744699241,54,95.72,Nota de Crédito,2723485,,2015-03-27,72.6,27160.39,Cancelada,39582,UU4df3LU,Vestido However,95.72,88,Artículo Vestido However en venta en tienda,fig_970,1
561234554,46,403.38,Recibo,9251353,,2021-04-24,95.04,37819.04,Pendiente,75369,WHwKwIv1,Portátil Modern,403.38,57,Artículo Portátil Modern en venta en tienda,fig_66,1
647604032,4,403.38,Nota de Débito,1720405,,2016-08-06,93.39,43452.3,En proceso,75369,WHwKwIv1,Portátil Modern,403.38,57,Artículo Portátil Modern en venta en tienda,fig_66,1
931644691,51,403.38,Nota de Débito,4102585,,2022-08-04,12.37,76940.35,Pendiente,75369,WHwKwIv1,Portátil Modern,403.38,57,Artículo Portátil Modern en venta en tienda,fig_66,1
286295465,4,403.38,Factura,3110029,,2023-09-08,89.6,5151.93,Pendiente,75369,WHwKwIv1,Portátil Modern,403.38,57,Artículo Portátil Modern en venta en tienda,fig_66,1
295955967,99,631.83,Recibo,9251353,,2021-04-24,95.04,37819.04,Pendiente,13750,hgnbi6S6,Libro Go,631.83,21,Artículo Libro Go en venta en tienda,fig_440,1
342626949,78,873.1,Nota de Débito,3801254,,2023-05-11,85.83,79774.02,En proceso,75369,gHnFQ5oT,Portátil Certainly,873.1,74,Artículo Portátil Certainly en venta en tienda,fig_210,1
397231502,29,539.14,Recibo,9806271,,2023-10-26,87.68,81345.46,Reembolsada,97521,LYFAfHSr,Reloj Cup,539.14,65,Artículo Reloj Cup en venta en tienda,fig_992,1
827075211,6,372.57,Factura,2968986,,2018-02-05,68.58,53582.24,Completada,32684,SBNqBNxG,Cocina Data,372.57,73,Artículo Cocina Data en venta en tienda,fig_916,1
969082108,19,498.09,Factura,2968986,,2018-02-05,68.58,53582.24,Completada,39582,X9UjbPif,Suéter Improve,498.09,22,Artículo Suéter Improve en venta en tienda,fig_55,1
527544973,57,414.44,Recibo,8369751,,2015-10-12,4.6,93607.54,Reembolsada,64218,3CjHLpMN,Galleta Up,414.44,92,Artículo Galleta Up en venta en tienda,fig_91,1
800086674,67,925.84,Factura,2649942,,2017-06-20,68.54,65209.7,Cancelada,32684,GtMRFhwJ,Jarrón Fill,925.84,43,Artículo Jarrón Fill en venta en tienda,fig_151,1
370464544,18,925.84,Factura,8945800,,2018-08-21,53.46,11645.72,Completada,32684,GtMRFhwJ,Jarrón Fill,925.84,43,Artículo Jarrón Fill en venta en tienda,fig_151,1
524618395,51,950.17,Nota de Débito,5663031,,2022-10-01,86.55,73011.07,Cancelada,75369,btCUs2hY,Tableta Night,950.17,6,Artículo Tableta Night en venta en tienda,fig_464,1
722494849,30,622.62,Nota de Débito,5663031,,2022-10-01,86.55,73011.07,Cancelada,32684,NTxyByx8,Cama Religious,622.62,65,Artículo Cama Religious en venta en tienda,fig_306,1
503458641,24,622.62,Factura,9903362,,2020-10-08,43.14,40336.85,Reembolsada,32684,NTxyByx8,Cama Religious,622.62,65,Artículo Cama Religious en venta en tienda,fig_306,1
489257629,10,997.1,Nota de Débito,7422223,,2021-11-28,4.25,42947.45,En proceso,13750,BCwEeC3R,Bolígrafo Small,997.1,37,Artículo Bolígrafo Small en venta en tienda,fig_17,1
557116069,37,753.99,Nota de Débito,6818547,,2020-08-07,65.5,76105.36,Cancelada,40879,8pYIck07,Maquillaje Purpose,753.99,11,Artículo Maquillaje Purpose en venta en tienda,fig_119,1
718717605,38,984.11,Recibo,1500427,,2015-10-24,12.47,32806.85,Completada,32684,auonJ0U3,Lámpara Beautiful,984.11,50,Artículo Lámpara Beautiful en venta en tienda,fig_891,1
149296149,48,984.11,Nota de Crédito,5100221,,2015-08-03,30.47,2960.52,En proceso,32684,auonJ0U3,Lámpara Beautiful,984.11,50,Artículo Lámpara Beautiful en venta en tienda,fig_891,1
720056236,88,984.11,Boleta de Venta,5586406,,2018-06-05,13.55,41099.33,Reembolsada,32684,auonJ0U3,Lámpara Beautiful,984.11,50,Artículo Lámpara Beautiful en venta en tienda,fig_891,1
110344876,46,450.25,Recibo,1684402,,2023-10-10,67.08,18643.98,Pendiente,39582,ltQZm8Mc,Vestido Father,450.25,92,Artículo Vestido Father en venta en tienda,fig_862,1
217353988,99,450.25,Boleta de Venta,3044096,,2023-06-15,26.3,40969.55,Reembolsada,39582,ltQZm8Mc,Vestido Father,450.25,92,Artículo Vestido Father en venta en tienda,fig_862,1
290017972,52,817.03,Nota de Crédito,8829344,,2019-04-27,73.34,13032.71,Pendiente,97521,ACsa3lUn,Anillo Simple,817.03,58,Artículo Anillo Simple en venta en tienda,fig_430,1
872487614,86,762.23,Ticket de Venta,5516069,,2015-08-08,88.5,14180.51,Pendiente,32684,wC4yJecl,Cama Throw,762.23,59,Artículo Cama Throw en venta en tienda,fig_733,1
347513537,23,410.61,Boleta de Venta,2337995,,2019-06-21,30.42,24386.63,Reembolsada,39582,mZr8e5La,Suéter Happy,410.61,64,Artículo Suéter Happy en venta en tienda,fig_116,1
