iddetalle_venta,cantidad,precio,descuento,tipo_comprobante,serie_comprobante,num_comprobante,fecha,impuesto,total,estado_venta,idcategoria,codigo,nombre,precio_venta,stock,descripcion,imagen,estado_articulo
7346209,15,713.82,632.43,Boleta de Venta,5371566,35276457,2015-07-07,82.43,43097.02,Cancelada,40879,lJXoM2dY,Perfume Sort,713.82,40,Artículo Perfume Sort en venta en tienda,fig_41,1
4997660,21,713.82,469.2,Boleta de Venta,5729422,13392998,2022-02-24,16.18,3943.64,En proceso,40879,lJXoM2dY,Perfume Sort,713.82,40,Artículo Perfume Sort en venta en tienda,fig_41,1
9626774,55,713.82,870.95,Nota de Crédito,6304181,36919657,2016-03-04,57.41,59297.28,En proceso,40879,lJXoM2dY,Perfume Sort,713.82,40,Artículo Perfume Sort en venta en tienda,fig_41,1
6684701,14,246.61,189.73,Nota de Crédito,8532543,88287729,2018-12-09,2.15,14636.48,Completada,75369,zRHRV9ym,Portátil Will,246.61,18,Artículo Portátil Will en venta en tienda,fig_1,1
4196484,6,246.61,552.0,Recibo,7309178,11425641,2015-07-27,34.35,84903.75,Cancelada,75369,zRHRV9ym,Portátil Will,246.61,18,Artículo Portátil Will en venta en tienda,fig_1,1
9333816,75,246.61,469.18,Nota de Débito,8244655,70550919,2017-04-18,88.44,59671.24,Reembolsada,75369,zRHRV9ym,Portátil Will,246.61,18,Artículo Portátil Will en venta en tienda,fig_1,1
9667759,14,818.86,805.94,Nota de Crédito,8532543,88287729,2018-12-09,2.15,14636.48,Completada,51470,e1c7WrYF,Juguete End,818.86,79,Artículo Juguete End en venta en tienda,fig_500,1
9229214,67,818.86,304.63,Recibo,6214219,21402098,2019-07-05,11.22,80591.3,Completada,51470,e1c7WrYF,Juguete End,818.86,79,Artículo Juguete End en venta en tienda,fig_500,1
7631834,42,818.86,86.22,Nota de Débito,8550120,68830947,2019-09-13,2.98,5215.63,Cancelada,51470,e1c7WrYF,Juguete End,818.86,79,Artículo Juguete End en venta en tienda,fig_500,1
5375360,88,818.86,935.57,Boleta de Venta,8269974,83871902,2021-10-11,30.41,55262.96,En proceso,51470,e1c7WrYF,Juguete End,818.86,79,Artículo Juguete End en venta en tienda,fig_500,1
3675578,6,818.86,414.57,Boleta de Venta,7773723,56684000,2023-04-16,98.97,72402.17,Reembolsada,51470,e1c7WrYF,Juguete End,818.86,79,Artículo Juguete End en venta en tienda,fig_500,1
7975067,20,818.86,893.15,Nota de Crédito,2869595,82059560,2021-04-18,50.98,73456.72,Cancelada,51470,e1c7WrYF,Juguete End,818.86,79,Artículo Juguete End en venta en tienda,fig_500,1
9362206,21,818.86,481.82,Boleta de Venta,9850191,57773350,2023-03-09,74.41,16873.71,En proceso,51470,e1c7WrYF,Juguete End,818.86,79,Artículo Juguete End en venta en tienda,fig_500,1
8771765,97,818.86,856.76,Nota de Crédito,7749480,63299403,2015-07-23,15.99,95058.85,En proceso,51470,e1c7WrYF,Juguete End,818.86,79,Artículo Juguete End en venta en tienda,fig_500,1
7046568,61,644.85,945.32,Nota de Crédito,8532543,88287729,2018-12-09,2.15,14636.48,Completada,32684,L0cbJ06c,Alfombra Himself,644.85,43,Artículo Alfombra Himself en venta en tienda,fig_725,1
4311657,64,644.85,510.19,Nota de Crédito,1352614,56079212,2016-05-09,12.4,16370.1,En proceso,32684,L0cbJ06c,Alfombra Himself,644.85,43,Artículo Alfombra Himself en venta en tienda,fig_725,1
7504781,80,644.85,504.53,Ticket de Venta,6315189,23936164,2019-06-10,52.73,71782.36,Completada,32684,L0cbJ06c,Alfombra Himself,644.85,43,Artículo Alfombra Himself en venta en tienda,fig_725,1
5380744,78,644.85,113.34,Boleta de Venta,8739393,87257586,2020-11-29,8.64,38236.12,Pendiente,32684,L0cbJ06c,Alfombra Himself,644.85,43,Artículo Alfombra Himself en venta en tienda,fig_725,1
4599818,88,830.08,921.66,Nota de Crédito,8532543,88287729,2018-12-09,2.15,14636.48,Completada,51470,4qoREwGa,Juguete Without,830.08,60,Artículo Juguete Without en venta en tienda,fig_310,1
6056883,40,830.08,807.02,Ticket de Venta,4461909,92624176,2015-03-13,90.29,68453.26,Pendiente,51470,4qoREwGa,Juguete Without,830.08,60,Artículo Juguete Without en venta en tienda,fig_310,1
7788057,14,830.08,803.28,Nota de Débito,8087723,81543333,2020-11-17,60.98,10167.03,En proceso,51470,4qoREwGa,Juguete Without,830.08,60,Artículo Juguete Without en venta en tienda,fig_310,1
6924781,52,830.08,508.67,Ticket de Venta,8255552,41875512,2021-12-20,48.42,2718.11,En proceso,51470,4qoREwGa,Juguete Without,830.08,60,Artículo Juguete Without en venta en tienda,fig_310,1
5026957,36,477.04,204.39,Nota de Crédito,8532543,88287729,2018-12-09,2.15,14636.48,Completada,39582,ID6Bajn8,Pantalón Pick,477.04,32,Artículo Pantalón Pick en venta en tienda,fig_829,1
6481295,6,477.04,29.64,Nota de Crédito,6366103,76569422,2018-06-24,79.93,1404.78,Cancelada,39582,ID6Bajn8,Pantalón Pick,477.04,32,Artículo Pantalón Pick en venta en tienda,fig_829,1
5931795,17,477.04,489.25,Nota de Débito,3847185,12106696,2018-09-23,26.63,17781.15,Pendiente,39582,ID6Bajn8,Pantalón Pick,477.04,32,Artículo Pantalón Pick en venta en tienda,fig_829,1
3429321,36,477.04,469.01,Boleta de Venta,2643160,65989829,2023-07-30,63.01,27427.39,Completada,39582,ID6Bajn8,Pantalón Pick,477.04,32,Artículo Pantalón Pick en venta en tienda,fig_829,1
9316592,21,477.04,978.25,Ticket de Venta,9180769,29414945,2018-01-27,1.05,43123.22,En proceso,39582,ID6Bajn8,Pantalón Pick,477.04,32,Artículo Pantalón Pick en venta en tienda,fig_829,1
7391852,93,477.04,815.77,Recibo,1851059,56053427,2023-04-02,29.86,34773.29,Cancelada,39582,ID6Bajn8,Pantalón Pick,477.04,32,Artículo Pantalón Pick en venta en tienda,fig_829,1
3846663,8,477.04,873.43,Nota de Débito,4465810,88659049,2023-12-29,1.59,5160.94,Pendiente,39582,ID6Bajn8,Pantalón Pick,477.04,32,Artículo Pantalón Pick en venta en tienda,fig_829,1
8870077,29,477.04,980.63,Nota de Crédito,4969545,62643206,2021-03-21,30.02,91388.2,Reembolsada,39582,ID6Bajn8,Pantalón Pick,477.04,32,Artículo Pantalón Pick en venta en tienda,fig_829,1
8895929,83,821.35,425.13,Nota de Crédito,8532543,88287729,2018-12-09,2.15,14636.48,Completada,32684,GzQn489o,Cama Particularly,821.35,14,Artículo Cama Particularly en venta en tienda,fig_760,1
9349228,66,821.35,22.28,Nota de Débito,7143300,11548526,2023-05-30,83.28,92910.49,Completada,32684,GzQn489o,Cama Particularly,821.35,14,Artículo Cama Particularly en venta en tienda,fig_760,1
5257474,32,821.35,929.91,Boleta de Venta,2850876,29497397,2022-05-30,24.52,70788.89,Pendiente,32684,GzQn489o,Cama Particularly,821.35,14,Artículo Cama Particularly en venta en tienda,fig_760,1
9275563,51,821.35,849.78,Ticket de Venta,4461909,92624176,2015-03-13,90.29,68453.26,Pendiente,32684,GzQn489o,Cama Particularly,821.35,14,Artículo Cama Particularly en venta en tienda,fig_760,1
5976085,92,821.35,921.59,Boleta de Venta,8634553,12875950,2017-10-13,16.26,19124.71,Pendiente,32684,GzQn489o,Cama Particularly,821.35,14,Artículo Cama Particularly en venta en tienda,fig_760,1
8309635,88,821.35,985.58,Recibo,5117960,25702409,2016-12-27,41.38,82484.13,En proceso,32684,GzQn489o,Cama Particularly,821.35,14,Artículo Cama Particularly en venta en tienda,fig_760,1
7393356,41,821.35,456.11,Nota de Débito,2954002,70671060,2017-06-22,52.53,70171.11,Cancelada,32684,GzQn489o,Cama Particularly,821.35,14,Artículo Cama Particularly en venta en tienda,fig_760,1
5304812,94,821.35,572.73,Boleta de Venta,9442201,84609881,2023-12-04,60.97,62960.89,Reembolsada,32684,GzQn489o,Cama Particularly,821.35,14,Artículo Cama Particularly en venta en tienda,fig_760,1
8437000,34,821.35,722.24,Nota de Crédito,3054904,10290447,2019-07-06,3.61,67182.84,En proceso,32684,GzQn489o,Cama Particularly,821.35,14,Artículo Cama Particularly en venta en tienda,fig_760,1
9197053,5,623.46,243.08,Nota de Crédito,8532543,88287729,2018-12-09,2.15,14636.48,Completada,40879,FCIw56WB,Perfume Car,623.46,14,Artículo Perfume Car en venta en tienda,fig_278,1
7699749,60,623.46,324.96,Nota de Crédito,3353765,97881240,2018-12-01,14.27,76750.3,Cancelada,40879,FCIw56WB,Perfume Car,623.46,14,Artículo Perfume Car en venta en tienda,fig_278,1
8526245,7,623.46,791.2,Nota de Débito,7193860,84221153,2019-07-22,87.09,88479.96,Completada,40879,FCIw56WB,Perfume Car,623.46,14,Artículo Perfume Car en venta en tienda,fig_278,1
5089068,3,623.46,784.4,Nota de Crédito,8203902,41997901,2016-07-09,57.32,69234.21,Completada,40879,FCIw56WB,Perfume Car,623.46,14,Artículo Perfume Car en venta en tienda,fig_278,1
6990039,34,623.46,556.2,Nota de Crédito,6015951,27540375,2021-10-14,72.43,97156.8,Reembolsada,40879,FCIw56WB,Perfume Car,623.46,14,Artículo Perfume Car en venta en tienda,fig_278,1
6939202,82,684.68,393.26,Nota de Crédito,8532543,88287729,2018-12-09,2.15,14636.48,Completada,75369,GE6Nfrh0,Teléfono Edge,684.68,25,Artículo Teléfono Edge en venta en tienda,fig_517,1
9410416,53,684.68,662.72,Recibo,2150328,63256497,2015-07-01,73.44,12438.69,Pendiente,75369,GE6Nfrh0,Teléfono Edge,684.68,25,Artículo Teléfono Edge en venta en tienda,fig_517,1
7329886,50,684.68,367.42,Boleta de Venta,7969422,89903694,2017-12-31,26.14,15939.05,En proceso,75369,GE6Nfrh0,Teléfono Edge,684.68,25,Artículo Teléfono Edge en venta en tienda,fig_517,1
5335162,69,684.68,320.1,Ticket de Venta,3199813,45089542,2021-03-25,49.8,20081.83,Reembolsada,75369,GE6Nfrh0,Teléfono Edge,684.68,25,Artículo Teléfono Edge en venta en tienda,fig_517,1
3429041,80,684.68,740.37,Ticket de Venta,3262343,80232310,2017-10-13,31.02,51380.51,Reembolsada,75369,GE6Nfrh0,Teléfono Edge,684.68,25,Artículo Teléfono Edge en venta en tienda,fig_517,1
5792502,62,244.86,657.72,Nota de Crédito,8532543,88287729,2018-12-09,2.15,14636.48,Completada,32684,FyZOLBAA,Cocina Road,244.86,50,Artículo Cocina Road en venta en tienda,fig_893,1
9142954,68,244.86,901.49,Ticket de Venta,9378809,66472897,2023-05-14,0.49,66245.94,En proceso,32684,FyZOLBAA,Cocina Road,244.86,50,Artículo Cocina Road en venta en tienda,fig_893,1
3499802,87,244.86,610.11,Recibo,5996099,81868299,2017-07-16,38.42,29964.98,Reembolsada,32684,FyZOLBAA,Cocina Road,244.86,50,Artículo Cocina Road en venta en tienda,fig_893,1
4002400,87,244.86,250.68,Factura,5063120,10021254,2016-02-17,74.34,41950.34,Reembolsada,32684,FyZOLBAA,Cocina Road,244.86,50,Artículo Cocina Road en venta en tienda,fig_893,1
7052442,78,244.86,248.96,Factura,6079078,36993553,2021-04-30,76.64,45802.79,En proceso,32684,FyZOLBAA,Cocina Road,244.86,50,Artículo Cocina Road en venta en tienda,fig_893,1
9302026,93,244.86,399.63,Nota de Débito,6427950,95413511,2019-07-18,94.29,54036.48,En proceso,32684,FyZOLBAA,Cocina Road,244.86,50,Artículo Cocina Road en venta en tienda,fig_893,1
6488104,18,506.33,609.33,Ticket de Venta,2551365,63151635,2023-02-25,69.48,17194.9,Pendiente,40879,Qpp4RLYU,Maquillaje Next,506.33,92,Artículo Maquillaje Next en venta en tienda,fig_958,1
8022387,70,506.33,738.8,Nota de Crédito,6009415,34068979,2023-03-17,36.28,73513.94,Cancelada,40879,Qpp4RLYU,Maquillaje Next,506.33,92,Artículo Maquillaje Next en venta en tienda,fig_958,1
7486382,21,506.33,703.86,Nota de Débito,8244655,70550919,2017-04-18,88.44,59671.24,Reembolsada,40879,Qpp4RLYU,Maquillaje Next,506.33,92,Artículo Maquillaje Next en venta en tienda,fig_958,1
7123116,4,506.33,218.9,Recibo,6604736,79972286,2018-11-21,22.21,51077.63,En proceso,40879,Qpp4RLYU,Maquillaje Next,506.33,92,Artículo Maquillaje Next en venta en tienda,fig_958,1
5087409,99,506.33,223.09,Nota de Débito,9409853,60011795,2023-09-30,17.92,23320.53,Reembolsada,40879,Qpp4RLYU,Maquillaje Next,506.33,92,Artículo Maquillaje Next en venta en tienda,fig_958,1
8561967,24,506.33,514.35,Recibo,7781868,84397486,2019-06-04,32.37,41960.54,Pendiente,40879,Qpp4RLYU,Maquillaje Next,506.33,92,Artículo Maquillaje Next en venta en tienda,fig_958,1
8456750,34,488.12,29.23,Ticket de Venta,2551365,63151635,2023-02-25,69.48,17194.9,Pendiente,40879,EZWwTM0z,Maquillaje Fly,488.12,69,Artículo Maquillaje Fly en venta en tienda,fig_915,1
9933470,1,488.12,682.07,Nota de Débito,8525163,73184581,2022-01-31,85.34,24675.42,Pendiente,40879,EZWwTM0z,Maquillaje Fly,488.12,69,Artículo Maquillaje Fly en venta en tienda,fig_915,1
3903257,79,488.12,194.15,Nota de Débito,6017132,48529507,2019-05-11,10.23,23095.08,Completada,40879,EZWwTM0z,Maquillaje Fly,488.12,69,Artículo Maquillaje Fly en venta en tienda,fig_915,1
5861731,8,488.12,388.87,Nota de Débito,3794809,30850922,2015-01-19,58.65,66630.52,Cancelada,40879,EZWwTM0z,Maquillaje Fly,488.12,69,Artículo Maquillaje Fly en venta en tienda,fig_915,1
4767718,87,161.72,189.99,Ticket de Venta,2551365,63151635,2023-02-25,69.48,17194.9,Pendiente,39582,cdxBhyAK,Camisa Read,161.72,8,Artículo Camisa Read en venta en tienda,fig_193,1
4463653,53,161.72,245.23,Factura,3630640,50202096,2023-04-28,76.81,60347.73,Pendiente,39582,cdxBhyAK,Camisa Read,161.72,8,Artículo Camisa Read en venta en tienda,fig_193,1
6552531,67,161.72,596.54,Ticket de Venta,5272536,20509602,2021-10-08,58.31,19663.15,En proceso,39582,cdxBhyAK,Camisa Read,161.72,8,Artículo Camisa Read en venta en tienda,fig_193,1
8047417,7,161.72,508.33,Recibo,5216967,29606545,2020-06-11,18.16,43330.37,Completada,39582,cdxBhyAK,Camisa Read,161.72,8,Artículo Camisa Read en venta en tienda,fig_193,1
4315471,56,303.99,591.89,Ticket de Venta,2551365,63151635,2023-02-25,69.48,17194.9,Pendiente,97521,Cs1bij33,Reloj For,303.99,87,Artículo Reloj For en venta en tienda,fig_607,1
6325819,39,303.99,738.49,Boleta de Venta,6710643,53953879,2021-08-16,50.89,4629.38,Pendiente,97521,Cs1bij33,Reloj For,303.99,87,Artículo Reloj For en venta en tienda,fig_607,1
4319460,51,303.99,510.78,Nota de Crédito,3995238,32775723,2017-01-01,5.79,60017.72,Reembolsada,97521,Cs1bij33,Reloj For,303.99,87,Artículo Reloj For en venta en tienda,fig_607,1
5837717,85,303.99,461.87,Recibo,8643429,82635558,2015-05-31,3.19,38954.65,Pendiente,97521,Cs1bij33,Reloj For,303.99,87,Artículo Reloj For en venta en tienda,fig_607,1
8344028,27,303.99,95.9,Nota de Débito,6290029,62894625,2017-05-18,52.52,39022.08,Cancelada,97521,Cs1bij33,Reloj For,303.99,87,Artículo Reloj For en venta en tienda,fig_607,1
6150731,48,409.01,236.94,Ticket de Venta,2551365,63151635,2023-02-25,69.48,17194.9,Pendiente,97521,iZXJcQPj,Reloj Measure,409.01,10,Artículo Reloj Measure en venta en tienda,fig_983,1
4449063,20,409.01,349.33,Nota de Débito,9237736,63753417,2018-12-05,71.96,64258.41,Cancelada,97521,iZXJcQPj,Reloj Measure,409.01,10,Artículo Reloj Measure en venta en tienda,fig_983,1
7068746,92,409.01,51.63,Recibo,8443566,63977131,2019-11-15,51.95,34001.21,Completada,97521,iZXJcQPj,Reloj Measure,409.01,10,Artículo Reloj Measure en venta en tienda,fig_983,1
8510948,74,409.01,772.45,Factura,7319839,24500471,2017-02-21,15.05,97152.45,Completada,97521,iZXJcQPj,Reloj Measure,409.01,10,Artículo Reloj Measure en venta en tienda,fig_983,1
9711099,29,409.01,787.63,Factura,2143190,39738272,2018-01-30,92.4,7442.62,En proceso,97521,iZXJcQPj,Reloj Measure,409.01,10,Artículo Reloj Measure en venta en tienda,fig_983,1
5695938,98,409.01,94.61,Nota de Débito,8490380,28085609,2016-11-09,57.47,75546.94,En proceso,97521,iZXJcQPj,Reloj Measure,409.01,10,Artículo Reloj Measure en venta en tienda,fig_983,1
4549224,98,556.77,395.88,Ticket de Venta,2551365,63151635,2023-02-25,69.48,17194.9,Pendiente,32684,VhkE1PmB,Lámpara Cause,556.77,65,Artículo Lámpara Cause en venta en tienda,fig_935,1
8085276,56,556.77,361.31,Boleta de Venta,3616988,74070220,2021-01-28,66.93,5654.28,Completada,32684,VhkE1PmB,Lámpara Cause,556.77,65,Artículo Lámpara Cause en venta en tienda,fig_935,1
6251976,23,556.77,304.03,Ticket de Venta,4461909,92624176,2015-03-13,90.29,68453.26,Pendiente,32684,VhkE1PmB,Lámpara Cause,556.77,65,Artículo Lámpara Cause en venta en tienda,fig_935,1
8348080,52,556.77,663.92,Nota de Débito,4566046,30274521,2015-04-18,90.19,25213.48,En proceso,32684,VhkE1PmB,Lámpara Cause,556.77,65,Artículo Lámpara Cause en venta en tienda,fig_935,1
7891835,96,556.77,728.99,Boleta de Venta,1553162,11438802,2021-01-01,5.52,33689.84,Reembolsada,32684,VhkE1PmB,Lámpara Cause,556.77,65,Artículo Lámpara Cause en venta en tienda,fig_935,1
9377915,8,556.77,142.06,Nota de Débito,7499450,88968893,2017-07-27,70.54,24259.91,Pendiente,32684,VhkE1PmB,Lámpara Cause,556.77,65,Artículo Lámpara Cause en venta en tienda,fig_935,1
5485287,50,556.77,464.31,Factura,5460858,38572858,2020-09-14,4.67,61840.8,En proceso,32684,VhkE1PmB,Lámpara Cause,556.77,65,Artículo Lámpara Cause en venta en tienda,fig_935,1
9985962,69,556.77,819.99,Boleta de Venta,3347843,73655650,2021-05-17,54.45,5778.66,Cancelada,32684,VhkE1PmB,Lámpara Cause,556.77,65,Artículo Lámpara Cause en venta en tienda,fig_935,1
5308456,26,617.23,381.25,Recibo,6164714,63871194,2019-05-26,59.47,36828.42,Reembolsada,32684,2ieb1wQB,Jarrón Sense,617.23,26,Artículo Jarrón Sense en venta en tienda,fig_318,1
7012601,85,617.23,456.0,Ticket de Venta,2376351,79129181,2021-11-02,94.97,70909.84,Reembolsada,32684,2ieb1wQB,Jarrón Sense,617.23,26,Artículo Jarrón Sense en venta en tienda,fig_318,1
7779210,41,617.23,657.69,Nota de Débito,3436224,57599694,2018-04-29,41.44,51211.54,Completada,32684,2ieb1wQB,Jarrón Sense,617.23,26,Artículo Jarrón Sense en venta en tienda,fig_318,1
7085847,54,617.23,223.73,Boleta de Venta,8820192,46392742,2016-09-06,10.81,22286.53,En proceso,32684,2ieb1wQB,Jarrón Sense,617.23,26,Artículo Jarrón Sense en venta en tienda,fig_318,1
8228277,85,617.23,954.15,Boleta de Venta,3981533,35141837,2019-06-07,6.9,31310.96,Completada,32684,2ieb1wQB,Jarrón Sense,617.23,26,Artículo Jarrón Sense en venta en tienda,fig_318,1
5696189,50,617.23,428.08,Ticket de Venta,7900529,64533845,2016-07-05,87.22,66626.49,Cancelada,32684,2ieb1wQB,Jarrón Sense,617.23,26,Artículo Jarrón Sense en venta en tienda,fig_318,1
3485320,26,617.23,217.24,Nota de Débito,9530245,52466499,2021-04-28,39.57,70149.55,Cancelada,32684,2ieb1wQB,Jarrón Sense,617.23,26,Artículo Jarrón Sense en venta en tienda,fig_318,1
9471981,83,145.6,344.02,Recibo,6164714,63871194,2019-05-26,59.47,36828.42,Reembolsada,75369,Xg7QLyQn,Tableta Try,145.6,76,Artículo Tableta Try en venta en tienda,fig_445,1
3612410,42,145.6,6.07,Recibo,2150328,63256497,2015-07-01,73.44,12438.69,Pendiente,75369,Xg7QLyQn,Tableta Try,145.6,76,Artículo Tableta Try en venta en tienda,fig_445,1
8403177,55,145.6,321.27,Nota de Crédito,4788047,76242730,2020-04-21,9.3,83906.03,Completada,75369,Xg7QLyQn,Tableta Try,145.6,76,Artículo Tableta Try en venta en tienda,fig_445,1
7247364,68,142.76,242.33,Recibo,6164714,63871194,2019-05-26,59.47,36828.42,Reembolsada,32684,sZT5rY5f,Alfombra Condition,142.76,16,Artículo Alfombra Condition en venta en tienda,fig_373,1
9888669,21,142.76,127.67,Nota de Crédito,5534815,22023212,2018-12-02,37.36,74455.41,Cancelada,32684,sZT5rY5f,Alfombra Condition,142.76,16,Artículo Alfombra Condition en venta en tienda,fig_373,1
9259155,63,142.76,777.26,Ticket de Venta,9819390,25418966,2017-03-03,37.4,56146.35,En proceso,32684,sZT5rY5f,Alfombra Condition,142.76,16,Artículo Alfombra Condition en venta en tienda,fig_373,1
5993835,16,142.76,646.86,Recibo,2102761,59530669,2015-06-30,24.07,70901.43,Completada,32684,sZT5rY5f,Alfombra Condition,142.76,16,Artículo Alfombra Condition en venta en tienda,fig_373,1
7323049,21,142.76,663.62,Nota de Débito,8656386,12854723,2021-05-15,64.09,30709.97,Pendiente,32684,sZT5rY5f,Alfombra Condition,142.76,16,Artículo Alfombra Condition en venta en tienda,fig_373,1
5235500,76,142.76,157.57,Nota de Débito,2054448,35627263,2015-03-12,14.01,1296.3,Reembolsada,32684,sZT5rY5f,Alfombra Condition,142.76,16,Artículo Alfombra Condition en venta en tienda,fig_373,1
9101240,73,900.9,262.94,Recibo,6164714,63871194,2019-05-26,59.47,36828.42,Reembolsada,64218,OBPlcjDh,Galleta Tonight,900.9,1,Artículo Galleta Tonight en venta en tienda,fig_668,1
6245685,16,900.9,8.35,Ticket de Venta,9378809,66472897,2023-05-14,0.49,66245.94,En proceso,64218,OBPlcjDh,Galleta Tonight,900.9,1,Artículo Galleta Tonight en venta en tienda,fig_668,1
8821272,36,900.9,237.55,Nota de Crédito,6958439,56814907,2022-04-03,72.84,67461.46,Pendiente,64218,OBPlcjDh,Galleta Tonight,900.9,1,Artículo Galleta Tonight en venta en tienda,fig_668,1
9315132,88,900.9,176.37,Ticket de Venta,1294832,41636264,2017-03-17,18.7,34657.77,En proceso,64218,OBPlcjDh,Galleta Tonight,900.9,1,Artículo Galleta Tonight en venta en tienda,fig_668,1
5757055,67,900.9,345.89,Factura,4789863,93232682,2019-02-24,65.39,67839.99,En proceso,64218,OBPlcjDh,Galleta Tonight,900.9,1,Artículo Galleta Tonight en venta en tienda,fig_668,1
7386487,84,900.9,760.79,Recibo,3777339,99185410,2020-03-31,94.11,57554.64,Reembolsada,64218,OBPlcjDh,Galleta Tonight,900.9,1,Artículo Galleta Tonight en venta en tienda,fig_668,1
